,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,level_0,index,scaled midfield,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
97,2024-01-26 20:00:00,86,World Cup,Schweiz,12.8402,13.7914,12.8402,15.75,19.75,18.75,19.5,13.5,14.5,13.5,9.75,12.25,Normal,0,0,3-5-2,3,5,2,3,-9,12,ZUEHEUUHQTUEQW,100001300,A,Dhivehi Raajje,10.75,21.25,23.25,22.75,11.0,11.0,11.75,8.5,11.75,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,14,UQZEUHUHEHQQQE,2000000000,H,32145447,97.0,99.0,15.0332,Dhi,2024-01-26,N,WC1,15.03318780581444,AoD,NN-O-NNNNOM-NN
98,2024-01-19 20:00:00,86,World Cup,Schweiz,17.1057,18.3452,15.6182,11.5,17.0,15.5,17.0,17.25,18.5,15.75,10.25,11.75,Normal,0,0,3-4-3,3,4,3,4,10,12,ZUEHEUUTQEUPUQ,110000,H,South Africa,7.75,25.25,25.0,24.5,14.5,11.0,7.25,9.25,13.25,Counter-attacks,21,0,5-3-2,5,3,2,0,-8,17,ZQZQPUQTEHEUUE,404200200,A,32145399,98.0,100.0,11.2896,Sou,2024-01-19,N,WC1,11.28958692166859,343,NN-N-NNOO-NNNN
99,2024-01-15 20:00:00,86,World Cup,Schweiz,18.2232,22.2728,18.4763,12.5,14.0,11.25,13.5,18.0,22.0,18.25,10.5,11.25,Normal,0,0,2-5-3,2,5,3,1,10,13,ZUEEEUUHZQZQQP,30100000,H,Israel,12.25,21.75,26.0,21.0,9.25,6.5,4.0,13.5,15.25,Long shots,19,0,4-5-1,4,5,1,0,-10,10,UUUETTTHQpUTEE,113300232,A,32145350,99.0,101.0,13.4355,Isr,2024-01-15,N,WC1,13.435527085808094,att,NN---NMNONNNNN
100,2024-01-12 20:00:00,86,World Cup,Schweiz,13.3668,13.8618,12.8717,8.0,21.5,21.75,21.5,13.5,14.0,13.0,9.5,12.25,Counter-attacks,20,0,4-4-2,4,4,2,0,-6,13,ZHUEHUZQEHUEQW,3443011000,A,MÃ©xico,11.25,17.75,18.5,17.75,13.5,14.25,12.5,8.75,12.25,Normal,0,0,3-5-2,3,5,2,1,2,16,ZUEUEQUHUHQEPH,3000300,H,32145301,100.0,102.0,11.4251,MÃ©x,2024-01-12,CA,WC1,11.425086360929123,442ca,NMW-WMNO-ON-NN
101,2024-01-05 20:00:00,86,Friendly,Schweiz,,,,8.0,19.25,20.0,18.25,13.75,11.75,12.75,8.75,10.75,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,10,UQHEUQUZEHHUEU,3443000000,A,Hayastan,6.0,19.75,23.75,23.0,6.5,9.5,10.25,8.5,11.5,Counter-attacks,16,0,5-3-2,5,3,2,0,-10,15,ZQUPTQEEQHQUEU,2400222000,H,32114104,101.0,103.0,,Hay,2024-01-05,CA,F,,442ca,NMW-WMNN-NNN-N
102,2023-12-29 20:00:00,86,Friendly,Schweiz,,,,6.0,21.5,23.5,20.5,13.0,11.75,13.0,9.5,11.5,Counter-attacks,21,0,5-3-2,5,3,2,0,-10,10,UUUTQQUEHEHUEU,3404301000,A,Northern Ireland,6.0,21.5,24.5,20.75,12.0,11.25,10.25,8.75,11.25,Counter-attacks,21,0,5-3-2,5,3,2,2,-10,13,UUPUQQQEZEUQEU,100,H,32063072,102.0,104.0,,Nor,2023-12-29,CA,F,,hardca,NMWNWMN-O-NN-N
103,2023-12-22 20:00:00,86,Europe Cup,Schweiz,11.7219,11.4777,11.7219,16.5,20.75,21.5,20.25,12.0,11.75,12.0,9.0,12.0,Normal,0,0,3-5-2,3,5,2,2,-10,13,ZUETEUQQUHZTWE,3000020,A,Hrvatska,17.5,15.75,16.0,16.75,13.75,16.0,15.5,7.0,10.5,Normal,0,0,3-5-2,3,5,2,2,0,11,ZHETEHUHUHQUEU,103000300,H,31659054,103.0,105.0,16.4213,Hrv,2023-12-22,N,CC,16.421301192596232,AoD,NN-N-NMNNNNDN-
104,2023-12-15 20:00:00,86,Europe Cup,Schweiz,17.1259,17.8705,16.3813,16.0,16.0,14.0,15.75,17.25,18.0,16.5,9.75,11.75,Normal,0,0,3-5-2,3,5,2,1,5,12,ZUEQEZZHQUQEUP,100000,H,Ireland,13.5,22.25,25.25,22.25,10.0,8.25,10.75,8.5,12.25,Pressing,12,0,4-5-1,4,5,1,0,-10,13,ZZUEPQQQZHUEWE,2043302030,A,31659029,104.0,106.0,12.464,Ire,2023-12-15,N,CC,12.463955464191883,bal,NN-N-NNONNN-NN
105,2023-12-08 20:00:00,86,Europe Cup,Schweiz,12.8969,12.4103,13.3836,10.75,21.25,24.25,21.75,13.25,12.75,13.75,9.0,12.25,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,12,ZZTEQTQQEHZWQE,0,A,Hellas,15.25,17.0,17.25,17.0,13.5,14.5,13.75,7.5,11.0,Play creatively,24,0,3-5-2,3,5,2,2,1,12,SUEQEQQUHUQZQE,3000300,H,31659005,105.0,107.0,11.9671,Hel,2023-12-08,CA,CC,11.967069895798314,442ca,NNN-NNNN-NNNN-
106,2023-12-01 20:00:00,86,Europe Cup,Schweiz,17.4781,20.724,18.2272,13.5,14.0,12.5,15.0,17.5,20.75,18.25,9.75,11.25,Normal,0,0,3-4-3,3,4,3,2,10,14,ZZEQETZTEHHTZP,100110200,H,Moldova,10.25,20.5,23.5,21.75,12.75,11.5,9.75,9.75,12.5,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,17,ZHTEZTUUEQQZEU,2000000,A,31658981,106.0,108.0,12.5636,Mol,2023-12-01,N,CC,12.563556140869965,343,NN-O-NNO-ONDNN
107,2023-11-24 20:00:00,86,Europe Cup,Schweiz,11.6906,13.2494,13.5091,9.75,20.25,25.0,22.5,11.25,12.75,13.0,9.25,12.0,Counter-attacks,20,0,4-4-2,4,4,2,3,-10,13,ZUQETUHQETQZQE,3043011000,A,MagyarorszÃ¡g,16.0,16.75,15.5,16.25,14.75,15.75,13.25,8.0,10.75,Normal,0,0,3-4-3,3,4,3,0,2,13,ZHEHEHQHEHUPUP,103003000,H,31658957,107.0,109.0,10.9416,Mag,2023-11-24,CA,CC,10.941581000216678,442ca,NMN-WMNO-ONNN-
108,2023-11-17 20:00:00,86,Europe Cup,Schweiz,17.2812,19.3446,14.9599,13.75,15.0,13.5,12.25,16.75,18.75,14.5,9.5,11.25,Normal,0,0,3-5-2,3,5,2,0,8,13,ZUEQEUHTQHQPQE,100000,H,Hrvatska,7.75,24.75,26.0,25.0,15.5,7.5,14.25,7.75,11.25,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,11,ZTHZTHQEEpUUEQ,400002044,A,31658933,108.0,110.0,13.0395,Hrv,2023-11-17,N,CC,13.039541400745552,att,NN-N-NNONNNNN-
109,2023-11-13 20:00:00,86,Europe Cup,Schweiz,11.2052,14.1932,11.4542,17.25,16.25,20.75,17.75,11.25,14.25,11.5,9.75,11.75,Normal,0,0,3-5-2,3,5,2,0,-10,13,ZUEQEUZHTHQZQE,3133000300,A,Ireland,16.25,17.25,16.5,17.0,14.5,14.75,14.25,9.0,11.5,Normal,0,0,3-5-2,3,5,2,2,0,12,ZZEUEPUHHQQPEU,103000300,H,31658909,109.0,111.0,15.8582,Ire,2023-11-13,N,CC,15.85820864343293,AoD,NM-O-MMNNNMNN-
110,2023-11-10 20:00:00,86,Europe Cup,Schweiz,14.5542,15.2819,14.3116,10.5,19.75,20.5,20.5,15.0,15.75,14.75,9.75,12.25,Counter-attacks,19,0,4-4-2,4,4,2,0,-3,13,ZUQETUQTEHZZZE,43011000,H,Hellas,10.25,23.0,24.75,23.0,12.25,11.75,13.0,8.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,13,ZUZETQQEHUQEQZ,3400000000,A,31658885,110.0,112.0,10.3079,Hel,2023-11-10,CA,CC,10.307883711088712,442ca,NNN-WMNO-ONNN-
111,2023-11-06 20:00:00,86,Europe Cup,Schweiz,14.2397,14.2397,13.9984,8.75,20.25,21.5,21.5,14.75,14.75,14.5,9.5,12.5,Counter-attacks,20,0,4-4-2,4,4,2,0,-6,13,ZUHETUQTEQZZZE,43011000,A,Moldova,12.75,17.5,19.25,17.0,9.75,11.75,11.25,8.0,11.5,Normal,0,0,3-5-2,3,5,2,0,-5,15,ZHEZEHZUQHUPEU,3103000300,H,31658861,111.0,113.0,11.2757,Mol,2023-11-06,CA,CC,11.275685493601928,442ca,NNN-WMNO-ONNN-
112,2023-11-03 20:00:00,86,Europe Cup,Schweiz,14.25,14.5,13.25,11.25,18.0,18.5,18.25,14.25,14.5,13.25,9.5,12.25,Normal,0,0,3-5-2,3,5,2,4,2,13,ZUEHEUZHHQQZZE,300,H,MagyarorszÃ¡g,11.0,17.0,17.25,17.0,14.0,13.75,14.0,7.25,11.0,Normal,0,0,3-5-2,3,5,2,1,0,11,UHEUEHUHHUUEQW,3000300,A,31658837,112.0,114.0,13.4008,Mag,2023-11-03,N,CC,13.400833829660511,bal,NN-N-NNNNNMNN-
